ジャイロセンサ角速度, 走行距離, フロア検知ステータス　
-6,68.565231,2
-3,68.565231,2
-2,68.918663,2
2,69.272095,2
7,69.272095,2
11,69.272095,2
13,69.272095,2
17,69.272095,2
20,69.625526,2
21,69.978958,2
19,69.978958,2
19,69.978958,2
17,70.332390,2
15,70.332390,2
11,70.685822,2
9,70.685822,2
7,70.685822,2
4,70.685822,2
2,71.039253,2
0,71.392685,2
0,71.746117,2
1,71.746117,2
1,72.099548,2
-1,72.099548,2
1,72.452980,2
4,72.452980,2
2,73.159836,2
3,73.159836,2
2,73.513268,2
3,73.513268,2
3,73.866699,2
0,74.573555,2
1,74.573555,2
-1,74.926987,2
-4,75.280418,2
-7,75.280418,2
-8,75.987274,2
-8,76.340706,2
-10,76.694138,2
-7,77.400993,2
-10,77.400993,2
-8,77.754425,2
-8,78.107857,2
-8,78.814713,2
-12,79.168144,2
-12,79.168144,2
-11,79.875000,2
-10,80.228432,2
-8,80.581863,2
-10,80.935295,2
-6,81.642151,2
-6,81.995583,2
-5,81.995583,2
-8,82.702438,2
-5,83.409294,2
-5,83.409294,2
-6,84.116150,2
-10,84.823006,2
-10,84.823006,2
-9,85.529861,2
-8,85.529861,2
-11,86.236717,2
-10,86.236717,2
-10,86.943573,2
-8,87.650429,2
-9,87.650429,2
-6,88.357285,2
-3,89.064140,2
-6,89.064140,2
-4,89.770996,2
-5,90.477852,2
-4,90.477852,2
-5,91.184708,2
-9,91.538139,2
-9,91.891571,2
-8,92.245003,2
-10,92.598434,2
-6,93.305290,2
-5,93.305290,2
-5,94.012146,2
-4,94.719002,2
-6,94.719002,2
-3,95.425858,2
-3,96.132713,2
-2,96.132713,2
-4,96.839569,2
0,97.546425,2
-1,97.546425,2
-7,98.253281,2
-5,98.960136,2
-5,98.960136,2
-6,99.666992,2
-8,100.373848,2
-8,100.373848,2
-7,101.080704,2
-9,101.787560,2
-11,101.787560,2
-6,102.494415,2
-6,103.201271,2
-4,103.201271,2
-4,103.908127,2
1,104.614983,2
-1,104.614983,2
-2,105.321838,2
0,106.028694,2
-1,106.382126,2
-4,107.088982,2
-8,107.442413,2
-9,107.795845,2
-9,108.502701,2
-10,108.856133,2
-8,109.209564,2
-9,109.916420,2
-4,110.269852,2
-5,110.976707,2
-4,111.683563,2
-4,111.683563,2
-3,112.390419,2
-2,113.097275,2
-4,113.450706,2
-5,114.157562,2
-3,114.510994,2
-6,114.864426,2
-5,115.924713,2
-3,115.924713,2
-6,116.631569,2
-6,117.338425,2
-7,117.338425,2
-8,118.045280,2
-11,118.752136,2
-8,119.105568,2
-6,120.165855,2
-6,120.165855,2
-4,120.872711,2
-1,121.579567,2
0,121.579567,2
5,122.286423,2
1,122.993279,2
1,123.346710,2
-3,124.053566,2
-4,124.406998,2
-5,125.113853,2
-11,125.820709,2
-9,126.174141,2
-12,126.880997,2
-14,127.234428,2
-8,127.941284,2
-8,128.648148,2
-11,129.001572,2
-5,129.708435,2
-8,130.415298,2
-7,131.122162,2
-4,131.475586,2
-4,131.829010,2
-2,132.535873,2
0,133.242737,2
-3,133.949600,2
-5,134.303024,2
0,134.656448,2
-5,135.363312,2
-9,136.070175,2
-8,136.777039,2
-11,137.130463,2
-12,137.837326,2
-9,138.544189,2
-10,138.897614,2
-6,139.604477,2
-3,140.311340,2
-3,141.018204,2
-3,141.371628,2
-1,142.078491,2
-6,142.785355,2
-4,143.138779,2
-5,143.845642,2
-7,144.199066,2
-4,144.905930,2
-7,145.612793,2
-12,145.966217,2
-6,147.026505,2
-7,147.379929,2
-10,148.086792,2
-3,148.793655,2
1,149.500519,2
0,149.853943,2
2,150.560806,2
2,151.267670,2
-3,151.621094,2
-4,152.327957,2
-10,153.034821,2
-15,153.741684,2
-16,154.448547,2
-15,155.155411,2
-11,155.862274,2
-11,156.215698,2
-10,157.275986,2
-6,157.629410,2
-2,158.689697,2
-5,159.043121,2
-4,159.749985,2
-3,160.456848,2
1,161.163712,2
-1,161.870575,2
-7,162.577438,2
-9,163.284302,2
-10,164.344589,2
-17,164.698013,2
-20,165.758301,2
-21,166.465164,2
-17,167.525452,2
-17,167.878876,2
-20,168.939163,2
-19,169.292587,2
-12,170.352875,2
-13,171.413162,2
-14,172.120026,2
-11,172.826889,2
-9,173.533752,2
-11,174.240616,2
-15,174.947479,2
-15,176.007767,2
-17,176.714630,2
-19,177.774918,2
-22,178.481781,2
-21,179.188644,2
-19,179.895508,2
-24,180.955795,2
-25,182.016083,2
-21,182.369507,2
-14,183.429794,2
-12,184.136658,2
-18,185.196945,2
-8,185.550369,2
-10,186.610657,2
-10,187.670944,2
-12,188.024368,2
-10,189.084656,2
-9,189.791519,2
-14,190.851807,2
-19,191.205231,2
-19,192.265518,2
-19,193.325806,2
-22,194.032669,2
-20,194.739532,2
-18,195.446396,2
-20,196.506683,2
-17,197.566971,2
-14,197.920395,2
-16,198.980682,2
-20,199.687546,2
-15,200.747833,2
-15,201.454697,2
-14,202.161560,2
-16,203.221848,2
-15,203.928711,2
-14,204.988998,2
-18,205.342422,2
-17,206.402710,2
-20,207.109573,2
-15,207.816437,2
-16,208.876724,2
-18,209.583588,2
-20,210.290451,2
-14,210.997314,2
-17,212.057602,2
-17,213.117889,2
-11,213.471313,2
-11,214.531601,2
-14,215.238464,2
-19,215.945328,2
-20,216.652191,2
-16,217.712479,2
-23,218.419342,2
-19,219.126205,2
-17,220.186493,2
-17,220.893356,2
-21,221.600220,2
-14,222.307083,2
-13,223.013947,2
-10,223.720810,2
-10,224.427673,2
-9,225.134537,2
-4,225.841400,2
-6,226.548264,2
-9,227.255127,2
-12,228.315414,2
-13,228.668839,2
-11,229.729126,2
-11,230.082550,2
-17,231.142838,2
-18,231.496262,2
-23,232.556549,2
-21,232.909973,2
-22,233.970261,2
-16,234.323685,2
-16,235.383972,2
-16,235.737396,2
-8,236.444260,2
-6,237.151123,2
-6,237.857986,2
-7,238.564850,2
-2,239.271713,2
-1,239.625137,2
-5,240.332001,2
-8,241.038864,2
-6,241.392288,2
-6,242.452576,2
-16,242.806000,2
-18,243.512863,2
-16,243.866287,2
-13,244.573151,2
-11,245.280014,2
-15,245.986877,2
-15,246.693741,2
-8,246.693741,2
-5,247.754028,2
-6,248.107452,2
-9,248.814316,2
-6,249.521179,2
-6,249.521179,2
-7,250.581467,2
-8,250.934891,2
-8,251.641754,2
-7,252.348618,2
-7,252.348618,2
-7,253.055481,2
-11,253.762344,2
-10,254.115768,2
-10,254.822632,2
-9,255.176056,2
-9,255.529480,2
-5,256.236328,2
-5,256.589752,2
-9,256.943176,2
-7,257.650024,2
-5,258.003448,2
-5,258.356873,2
-8,259.063721,2
-10,259.417145,2
-7,259.770569,2
-9,260.477417,2
-8,260.477417,2
-8,261.184265,2
-5,261.537689,2
-2,261.891113,2
-5,262.244537,2
-6,262.597961,2
-3,263.304810,2
-5,263.658234,2
-7,264.011658,2
-11,264.365082,2
-8,264.718506,2
-10,265.071930,2
-9,265.425354,2
-9,266.132202,2
-7,266.132202,2
-6,266.485626,2
-7,266.839050,2
-1,267.545898,2
-1,267.545898,2
-5,267.899323,2
-4,268.252747,2
-3,268.606171,2
-4,268.959595,2
-6,268.959595,2
-9,269.666443,2
-9,269.666443,2
-8,270.019867,2
-8,270.373291,2
-7,270.373291,2
-4,271.080139,2
-1,271.080139,2
2,271.080139,2
5,271.433563,2
10,271.433563,2
14,271.433563,2
18,271.786987,2
19,271.786987,2
21,271.786987,2
20,271.786987,2
16,271.786987,2
14,272.140411,2
11,272.493835,2
7,272.493835,2
3,272.493835,2
0,272.493835,2
-5,272.847260,2
-6,273.200684,2
-9,273.200684,2
-9,273.200684,2
-5,273.554108,2
-4,273.554108,2
-4,273.907532,2
0,273.907532,2
5,273.907532,2
6,273.907532,2
8,274.260956,2
11,274.260956,2
13,274.260956,2
14,274.260956,2
13,274.614380,2
10,274.614380,2
8,274.614380,2
5,274.614380,2
1,274.614380,2
-1,274.614380,2
0,274.967804,2
-2,275.321228,2
-6,275.321228,2
-6,275.321228,2
-7,275.674652,2
-6,275.674652,2
-7,276.028076,2
-8,276.028076,2
-7,276.028076,2
-6,276.734924,2
-12,276.734924,2
-12,277.088348,2
-11,277.088348,2
-12,277.441772,2
-14,277.795197,2
-17,278.148621,2
-18,278.502045,2
-20,278.502045,2
-22,278.502045,2
-27,279.208893,2
-26,279.208893,2
-25,279.915741,2
-25,279.915741,2
-24,279.915741,2
-20,279.915741,2
-12,279.915741,2
-8,279.915741,2
2,279.915741,2
9,280.269165,2
15,280.269165,2
17,280.269165,2
14,280.269165,2
10,280.269165,2
4,280.269165,2
2,280.269165,2
-3,280.269165,2
-5,280.269165,2
-2,280.269165,2
2,280.269165,2
4,280.269165,2
5,280.269165,2
6,280.269165,2
5,280.269165,2
4,280.269165,2
1,280.269165,2
-1,280.269165,2
-1,280.269165,2
-1,280.622589,2
-1,280.622589,2
0,280.622589,2
0,280.622589,2
0,280.622589,2
0,280.622589,2
-1,280.622589,2
-1,280.622589,2
-5,280.976013,2
-6,280.976013,2
-7,280.976013,2
-9,281.329437,2
-10,281.329437,2
-13,281.329437,2
-17,281.329437,2
-17,281.682861,2
-15,281.682861,2
-17,281.682861,2
-18,282.036285,2
-16,282.036285,2
-14,282.036285,2
-13,282.036285,2
-11,282.036285,2
-6,282.036285,2
0,282.036285,2
0,282.036285,2
0,282.036285,2
-1,282.036285,2
-1,282.036285,2
-4,282.036285,2
-6,282.036285,2
-7,282.036285,2
-6,282.036285,2
-5,282.036285,2
-5,282.036285,2
-1,282.036285,2
-1,282.036285,2
-2,282.036285,2
-4,282.036285,2
-5,282.036285,2
-6,282.036285,2
-6,282.036285,2
-6,282.036285,2
-5,282.036285,2
-4,282.036285,2
-4,282.036285,2
-4,282.036285,2
-5,282.036285,2
-6,282.036285,2
-7,282.036285,2
-7,282.036285,2
-6,282.036285,2
-6,282.036285,2
-5,282.036285,2
-5,282.036285,2
-6,282.036285,2
-6,282.036285,2
-7,282.036285,2
-8,282.036285,2
-8,282.036285,2
-8,282.036285,2
-7,282.036285,2
-7,282.036285,2
-6,282.036285,2
-7,282.036285,2
-7,282.036285,2
-9,282.036285,2
-9,282.036285,2
-9,282.036285,2
-9,282.036285,2
-8,282.036285,2
-8,282.036285,2
-8,282.036285,2
-9,282.036285,2
-9,282.036285,2
-10,282.036285,2
-10,282.036285,2
-10,282.036285,2
-10,282.036285,2
-9,282.036285,2
-9,282.036285,2
-9,282.036285,2
-10,282.036285,2
-10,282.036285,2
-11,282.036285,2
-11,282.036285,2
-11,282.036285,2
-11,282.036285,2
-11,282.036285,2
-10,282.036285,2
-11,282.036285,2
-11,282.036285,2
-12,282.036285,2
-12,282.036285,2
-12,282.036285,2
-13,282.036285,2
-12,282.036285,2
-12,282.036285,2
-12,282.036285,2
-13,282.036285,2
-13,282.036285,2
-13,281.329437,2
-13,281.329437,2
-13,281.329437,2
-14,281.329437,2
-14,280.622589,2
-14,280.622589,2
-14,280.622589,2
-14,280.269165,2
-14,279.915741,2
-14,279.208893,2
-16,279.208893,2
-16,278.502045,2
-15,278.148621,2
-9,277.795197,2
-6,277.088348,2
-3,276.381500,2
12,276.381500,2
42,275.674652,2
54,274.967804,2
64,274.614380,2
76,273.907532,2
82,273.554108,2
77,273.200684,2
71,272.493835,2
53,272.140411,2
43,272.140411,2
36,271.786987,2
22,271.786987,2
24,271.433563,2
18,271.433563,2
3,271.433563,2
2,271.786987,2
-4,272.140411,2
-16,272.140411,2
-19,272.140411,2
-21,272.140411,2
-24,272.847260,2
-29,273.554108,2
-20,273.554108,2
-23,273.554108,2
-33,274.260956,2
-43,274.967804,2
-60,274.967804,2
-71,275.674652,2
-75,276.381500,2
-85,276.381500,2
-89,277.088348,2
-86,277.088348,2
-68,277.441772,2
-63,277.795197,2
-36,277.795197,2
-27,277.795197,2
-18,277.441772,2
-13,277.088348,2
-8,276.734924,2
1,276.381500,2
3,276.381500,2
3,276.028076,2
2,275.321228,2
-11,274.967804,2
-13,274.260956,2
-16,273.554108,2
-20,273.200684,2
0,272.493835,2
25,272.140411,2
60,271.080139,2
74,270.373291,2
83,269.666443,2
111,269.313019,2
106,268.252747,2
98,267.899323,2
97,267.192474,2
83,266.485626,2
55,266.485626,2
49,266.485626,2
46,266.132202,2
47,266.132202,2
30,266.132202,2
22,266.132202,2
17,266.485626,2
6,266.485626,2
-11,266.839050,2
-23,267.545898,2
-43,267.545898,2
-57,268.252747,2
-83,268.959595,2
-103,269.313019,2
-111,270.019867,2
-105,270.373291,2
-104,271.080139,2
-98,271.433563,2
-93,271.786987,2
-85,272.493835,2
-59,272.493835,2
-49,272.847260,2
-38,272.847260,2
-28,272.847260,2
-21,272.847260,2
-16,272.847260,2
-8,272.847260,2
-1,272.140411,2
8,272.140411,2
10,271.433563,2
2,271.433563,2
-1,271.080139,2
-2,270.373291,2
-12,270.019867,2
-12,269.666443,2
-5,268.959595,2
20,268.252747,2
39,267.545898,2
49,267.192474,2
58,266.132202,2
81,265.778778,2
84,265.071930,2
92,264.365082,2
90,264.011658,2
77,263.304810,2
65,262.951385,2
55,262.951385,2
60,262.597961,2
43,262.597961,2
40,262.597961,2
23,262.597961,2
21,262.597961,2
17,262.597961,2
11,263.304810,2
-8,263.304810,2
-15,263.658234,2
-17,264.365082,2
-19,265.071930,2
-44,265.071930,2
-75,266.132202,2
-80,266.485626,2
-109,267.545898,2
-112,267.899323,2
-113,268.606171,2
-109,269.313019,2
-109,269.666443,2
-79,270.019867,2
-68,270.726715,2
-62,270.726715,2
-47,270.726715,2
-34,270.726715,2
-23,270.726715,2
-22,270.726715,2
-5,270.726715,2
3,270.373291,2
5,270.019867,2
18,269.313019,2
16,269.313019,2
12,268.959595,2
4,268.252747,2
7,267.545898,2
19,266.839050,2
37,266.485626,2
54,266.132202,2
61,265.425354,2
77,264.718506,2
90,264.365082,2
89,264.011658,2
78,263.658234,2
67,263.304810,2
57,263.304810,2
41,263.304810,2
38,263.304810,2
27,263.304810,2
30,263.304810,2
18,263.658234,2
4,264.011658,2
5,264.718506,2
-3,265.071930,2
-22,265.425354,2
-18,266.132202,2
-19,266.485626,2
-68,267.192474,2
-82,267.899323,2
-105,268.252747,2
-106,269.313049,2
-110,270.019897,2
-107,270.726746,2
-101,271.080170,2
-88,271.787018,2
-78,272.140442,2
-58,272.493866,2
-53,272.493866,2
-26,272.847290,2
-26,272.847290,2
-17,272.847290,2
-4,272.847290,2
7,272.847290,2
5,272.847290,2
19,272.493866,2
23,272.140442,2
20,272.140442,2
10,271.433594,2
6,271.433594,2
7,271.433594,2
-2,271.433594,2
-6,271.433594,2
-4,271.080170,2
-3,271.080170,2
-3,271.080170,2
-4,270.373322,2
3,270.373322,2
4,270.373322,2
3,270.373322,2
0,270.373322,2
6,270.019897,2
11,270.019897,2
8,269.666473,2
9,269.666473,2
13,269.666473,2
16,269.313049,2
14,269.313049,2
14,269.313049,2
15,268.959625,2
14,268.959625,2
8,268.959625,2
5,268.959625,2
2,268.959625,2
0,269.313049,2
-4,269.313049,2
-10,269.313049,2
-7,269.666473,2
-6,269.666473,2
-3,269.666473,2
2,269.666473,2
5,269.666473,2
5,269.666473,2
2,269.666473,2
0,270.019897,2
-1,270.019897,2
-4,270.373322,2
-4,270.373322,2
-3,270.373322,2
1,270.373322,2
2,270.726746,2
3,270.726746,2
3,271.080170,2
2,271.080170,2
0,271.433594,2
0,271.787018,2
-1,271.787018,2
0,272.140442,2
0,272.493866,2
1,272.847290,2
2,273.200714,2
5,273.554138,2
3,273.907562,2
-12,274.260986,2
-16,274.614410,2
-27,275.321259,2
-51,275.321259,2
-63,276.028107,2
-68,276.028107,2
-68,276.734955,2
-68,277.088379,2
-66,277.441803,2
-56,277.441803,2
-44,277.795227,2
-33,278.148651,2
-17,278.148651,2
-1,278.148651,2
2,278.148651,2
13,278.148651,2
23,278.148651,2
22,277.795227,2
20,277.441803,2
14,277.441803,2
4,277.441803,2
2,277.088379,2
-4,277.088379,2
-6,277.088379,2
-11,277.088379,2
-4,277.088379,2
-3,277.088379,2
-2,277.088379,2
4,276.734955,2
6,276.734955,2
3,276.381531,2
0,276.028107,2
-1,276.028107,2
-2,275.674683,2
-3,275.674683,2
-4,275.674683,2
0,275.321259,2
-3,275.321259,2
0,274.614410,2
7,274.614410,2
10,274.260986,2
14,273.907562,2
18,273.554138,2
22,273.554138,2
26,273.200714,2
27,272.847290,2
31,272.493866,2
31,272.493866,2
32,272.140442,2
28,272.140442,2
23,272.140442,2
16,272.140442,2
11,272.140442,2
6,272.140442,2
2,272.140442,2
-1,272.140442,2
-8,272.847290,2
-11,272.847290,2
-5,273.200714,2
-4,273.554138,2
-1,273.554138,2
3,273.907562,2
4,274.260986,2
6,274.614410,2
8,274.614410,2
3,275.321259,2
12,275.674683,2
-4,276.028107,2
-12,276.734955,2
-30,277.088379,2
-44,277.795227,2
-43,278.502075,2
-56,278.855499,2
-58,279.562347,2
-69,279.915771,2
-86,280.269196,2
-86,280.976044,2
-74,281.329468,2
-75,281.682892,2
-55,282.036316,2
-50,282.389740,2
-50,282.743164,2
-40,282.743164,2
-12,282.743164,2
0,282.743164,2
4,282.743164,2
14,282.389740,2
24,282.036316,2
30,282.036316,2
25,281.682892,2
13,281.329468,2
7,281.329468,2
8,281.329468,2
11,280.976044,2
10,280.976044,2
10,280.976044,2
5,280.622620,2
9,280.622620,2
8,280.622620,2
8,280.622620,2
7,280.269196,2
6,280.269196,2
6,280.269196,2
4,280.269196,2
5,280.269196,2
3,280.269196,2
-1,280.269196,2
1,280.269196,2
1,280.269196,2
1,280.269196,2
1,280.269196,2
4,280.622620,2
6,280.622620,2
5,280.622620,2
4,280.622620,2
5,280.622620,2
4,280.622620,2
3,280.622620,2
2,280.622620,2
3,280.622620,2
3,280.622620,2
4,280.976044,2
5,280.976044,2
5,280.976044,2
5,280.976044,2
5,280.976044,2
4,281.329468,2
4,281.329468,2
5,281.329468,2
6,281.329468,2
6,281.682892,2
6,281.682892,2
7,282.036316,2
6,282.389740,2
6,282.389740,2
6,282.743164,2
6,283.096588,2
5,283.450012,2
8,283.803436,2
6,284.156860,2
4,284.510284,2
-6,285.217133,2
-35,285.570557,2
-48,285.923981,2
-55,286.630829,2
-64,286.984253,2
-75,287.337677,2
-75,288.044525,2
-74,288.397949,2
-59,288.751373,2
-43,288.751373,2
-27,289.458221,2
-10,289.458221,2
-6,289.458221,2
2,289.458221,2
16,289.458221,2
21,289.811646,2
29,289.811646,2
34,290.165070,2
27,290.165070,2
15,290.165070,2
7,290.518494,2
4,290.871918,2
-7,290.871918,2
-18,291.578766,2
-28,291.578766,2
-34,291.932190,2
-43,292.285614,2
-52,292.992462,2
-54,292.992462,2
-49,293.345886,2
-36,293.345886,2
-22,293.699310,2
-9,293.699310,2
3,293.699310,2
7,293.699310,2
14,293.345886,2
28,293.345886,2
28,293.345886,2
30,293.345886,2
25,293.345886,2
12,293.345886,2
8,293.345886,2
4,293.345886,2
-1,293.345886,2
1,293.345886,2
8,293.345886,2
12,293.345886,2
14,293.345886,2
20,293.699310,2
17,294.052734,2
14,294.052734,2
12,294.052734,2
8,294.406158,2
6,294.759583,2
7,294.759583,2
3,294.759583,2
-14,295.113007,2
-26,295.466431,2
-28,295.819855,2
-23,296.173279,2
-31,296.526703,2
-36,296.880127,2
-33,297.233551,2
-24,297.586975,2
-25,297.940399,2
-25,298.293823,2
-16,298.647247,2
-6,299.000671,2
-5,299.000671,2
-2,299.000671,2
1,299.000671,2
6,299.354095,2
9,299.707520,2
8,300.060944,2
9,300.060944,2
3,300.060944,2
-6,300.414368,2
-13,300.414368,2
-20,300.767792,2
-13,300.767792,2
-92,301.121216,2
-20,301.121216,2
-41,301.474640,2
-62,301.828064,2
-75,301.828064,2
-80,301.828064,2
-70,301.828064,2
-92,301.828064,2
-95,301.828064,2
-93,301.828064,2
-90,301.474640,2
-24,301.121216,2
-22,300.767792,2
-63,300.414368,2
-8,300.414368,2
1,299.707520,2
-5,299.000671,2
-6,298.647247,2
-25,297.940399,2
-13,297.586975,2
-38,296.526672,2
-32,295.819824,2
-41,295.112976,2
-40,294.406128,2
-44,293.345825,2
-37,292.638977,2
-16,291.225250,2
-22,290.518402,2
1,289.104675,2
5,288.044373,2
10,286.984070,2
0,285.570343,2
-7,284.510071,2
16,283.449768,2
72,282.036041,2
124,280.622314,2
8,279.208588,2
68,278.148315,2
87,276.381165,2
0,274.967438,2
6,273.907166,2
33,272.493439,2
57,270.726288,2
60,269.312561,2
52,267.898834,2
68,266.485107,2
68,265.071381,2
83,263.657654,2
97,262.243927,2
98,260.476776,2
95,259.063049,2
90,257.649323,2
87,256.235596,2
79,254.821884,2
76,253.408173,2
70,251.994461,2
64,250.580750,2
60,249.167038,2
51,248.106750,2
33,246.693039,2
28,245.986176,2
10,244.572464,2
0,243.158752,2
-7,241.745041,2
-21,240.684753,2
-37,239.977890,2
-52,238.564178,2
-67,237.503891,2
-86,236.090179,2
-82,234.676468,2
-81,233.262756,2
-89,231.849045,2
-100,230.435333,2
-111,229.021622,2
-111,227.254471,2
-121,225.487320,2
-132,224.073608,2
-124,222.306458,2
-133,220.539307,2
-129,219.125595,2
-135,217.358444,2
-136,215.237869,2
-142,213.470718,2
-146,212.057007,2
-143,209.936432,2
-140,207.815857,2
-139,206.402145,2
-143,204.634995,2
-134,202.514420,2
-132,200.747269,2
-134,198.626694,2
-132,196.506119,2
-132,195.092407,2
-125,192.971832,2
-121,190.851257,2
-113,188.730682,2
-113,186.610107,2
-111,185.196396,2
-111,183.075821,2
-106,180.955246,2
-105,178.834671,2
-107,176.714096,2
-106,174.593521,2
-111,172.472946,2
-117,170.352371,2
-124,168.231796,2
-129,166.464645,2
-134,163.990646,2
-149,162.576935,2
-153,160.102936,2
-164,158.335785,2
-169,155.861786,2
-193,154.094635,2
-193,151.620636,2
-209,149.853485,2
-209,147.379486,2
-227,145.612335,2
-227,143.138336,2
-241,141.371185,2
-253,138.543747,2
-266,137.130035,2
-275,134.302597,2
-287,132.535446,2
-292,130.061447,2
-300,128.294296,2
-319,125.820290,2
-319,123.699715,2
-334,121.579140,2
-334,119.458565,2
-345,117.337990,2
-345,115.217415,2
-356,113.096840,2
-355,110.622833,2
-358,108.855690,2
-363,106.381683,2
-363,104.614540,2
-367,101.787109,2
-369,100.019966,2
-367,97.545959,2
-370,95.425385,2
-366,93.304810,2
-364,91.184235,2
-364,89.063660,2
-355,86.589653,2
-352,84.822510,2
-342,82.348503,2
-344,80.227928,2
-332,77.753922,2
-331,75.986778,2
-328,73.512772,2
-321,71.038765,2
-321,69.271622,2
-305,66.797615,2
-305,64.677040,2
-296,62.556465,2
-293,60.082462,2
-285,57.961887,2
-284,55.487885,2
-272,53.367310,2
-269,51.246735,2
-261,49.126160,2
-261,47.005585,2
-247,44.531582,2
-242,42.057579,2
-227,39.937004,2
-226,37.816429,2
-206,35.695854,2
-203,33.221851,2
-187,31.454706,2
-186,28.980701,2
-171,26.506697,2
-168,24.386122,2
-157,21.912117,2
-142,20.144972,2
-164,17.670967,2
-138,15.196962,2
-143,13.076387,2
-118,10.602383,2
-96,8.481808,2
-86,6.361233,2
-63,4.240658,2
-142,2.120083,2
-119,-0.707350,2
-73,-2.827925,2
-67,-4.948501,2
-58,-7.069076,2
-74,-9.189651,2
-70,-11.663654,2
-55,-13.784229,2
-46,-16.258234,2
-52,-18.378809,2
-55,-20.499384,2
-49,-22.973389,2
-49,-25.093964,2
-37,-27.567968,2
-40,-30.041973,2
-37,-31.809118,2
-37,-34.283123,2
-29,-36.403698,2
-26,-38.524273,2
-27,-40.998276,2
-26,-43.472279,2
-21,-45.592854,2
-16,-47.713428,2
-16,-49.834003,2
-14,-52.308006,2
-14,-54.782009,2
-10,-56.549156,2
-10,-59.023159,2
-11,-61.143734,2
-10,-63.617737,2
-5,-65.738312,2
-7,-67.858887,2
-12,-70.686317,2
-9,-72.100037,2
-7,-74.927467,2
-5,-77.048042,2
-3,-79.168617,2
-5,-81.642624,2
-9,-83.409767,2
-15,-86.237198,2
-12,-88.357773,2
-9,-90.478348,2
-9,-92.952354,2
-22,-95.072929,2
-24,-97.193504,2
-9,-99.314079,2
-12,-101.788086,2
-24,-104.262093,2
-34,-106.382668,2
-31,-108.503242,2
-21,-110.623817,2
-34,-112.744392,2
-17,-115.218399,2
-23,-117.338974,2
-22,-119.459549,2
-35,-121.933556,2
-32,-123.700699,2
-27,-126.174706,2
-28,-128.295288,2
-26,-130.415863,2
-37,-132.889862,2
-26,-134.657013,2
-13,-137.131012,2
-27,-139.251587,2
-31,-141.372162,2
-29,-143.846161,2
3,-145.613312,2
-1,-148.087311,2
-10,-150.207886,2
-33,-152.328461,2
-4,-154.802460,2
7,-156.923035,2
-7,-159.043610,2
-16,-160.810760,2
-50,-162.931335,2
-11,-165.405334,2
-5,-167.172485,2
-24,-169.646484,2
-25,-171.413635,2
-48,-173.887634,2
-4,-176.008209,2
7,-178.128784,2
-19,-180.249359,2
-34,-182.016510,2
-6,-184.490509,2
22,-186.611084,2
16,-188.731659,2
-5,-190.852234,2
9,-192.972809,2
52,-195.093384,2
31,-197.213959,2
-2,-199.334534,2
53,-201.455109,2
14,-203.575684,2
57,-205.696259,2
9,-207.816833,2
-17,-209.937408,2
-2,-212.057983,2
37,-213.825134,2
32,-215.945709,2
-44,-218.419708,2
-37,-219.833420,2
-19,-222.307419,2
32,-224.427994,2
15,-226.548569,2
-58,-228.315720,2
-82,-230.436295,2
-59,-232.556870,2
2,-234.677444,2
2,-236.798019,2
-51,-238.565170,2
-84,-240.685745,2
-72,-243.159744,2
1,-244.573456,2
3,-247.047455,2
-14,-249.168030,2
-38,-250.935181,2
-65,-253.055756,2
-9,-255.176331,2
30,-257.296906,2
9,-259.064056,2
-19,-261.538055,2
-29,-263.305206,2
-2,-265.425781,2
31,-267.899780,2
31,-269.666931,2
6,-272.140930,2
-18,-273.908081,2
18,-276.028656,2
42,-278.149231,2
50,-279.916382,2
23,-282.743805,2
3,-284.510956,2
18,-286.631531,2
47,-288.752106,2
57,-290.872681,2
41,-293.346680,2
37,-294.760406,2
39,-297.587830,2
56,-299.354980,2
66,-301.828979,2
52,-303.949554,2
45,-305.716705,2
47,-308.190704,2
50,-310.311279,2
49,-312.431854,2
49,-314.552429,2
45,-316.673004,2
31,-319.500427,2
35,-321.267578,2
26,-323.741577,2
18,-325.508728,2
8,-327.982727,2
7,-330.103302,2
3,-332.223877,2
6,-334.697876,2
-4,-336.818451,2
-9,-338.939026,2
-10,-341.059601,2
-15,-343.180176,2
-18,-345.654175,2
-23,-347.774750,2
-21,-349.895325,2
-25,-352.369324,2
-35,-354.136475,2
-33,-356.963898,2
-29,-359.084473,2
-28,-361.205048,2
-23,-363.325623,2
-28,-365.446198,2
-25,-367.920197,2
-17,-370.040771,2
-7,-372.514771,2
-5,-374.281921,2
-5,-376.755920,2
-7,-379.229919,2
2,-380.997070,2
11,-383.471069,2
3,-385.591644,2
8,-388.065643,2
7,-390.186218,2
14,-392.306793,2
21,-394.780792,2
20,-396.901367,2
24,-399.021942,2
26,-401.495941,2
37,-403.969940,2
35,-406.090515,2
36,-408.211090,2
37,-410.331665,2
42,-412.805664,2
46,-415.279663,2
41,-417.046814,2
46,-419.874237,2
48,-421.641388,2
55,-424.115387,2
54,-426.235962,2
55,-428.356537,2
58,-431.183960,2
58,-433.304535,2
59,-435.425110,2
53,-437.899109,2
52,-439.666260,2
50,-442.493683,2
51,-444.614258,2
48,-446.734833,2
45,-448.855408,2
40,-450.975983,2
31,-453.803406,2
30,-455.923981,2
20,-458.044556,2
11,-460.165131,2
8,-462.285706,2
2,-465.113129,2
6,-467.233704,2
5,-469.354279,2
10,-471.828278,2
11,-473.595428,2
