反射光センサー, ジャイロセンサ角速度,P,D,走行距離　
43,100,24,11,831.266968
43,100,24,-3,832.327271
43,100,11,-3,833.387573
43,100,5,-8,834.447876
43,100,-7,-21,835.154724
44,100,-3,-17,836.568420
43,100,6,-21,837.628723
43,100,-11,-13,838.689026
43,100,0,-15,839.749329
43,100,6,-9,840.809631
43,100,8,-7,841.869934
43,100,15,0,842.930237
42,100,22,7,843.990540
44,100,13,12,845.050842
44,100,25,-16,845.757690
43,100,18,1,847.171387
43,100,6,4,848.231689
43,100,11,-4,849.291992
43,100,10,-5,850.352295
43,100,8,-7,851.412598
43,100,1,-14,852.472900
44,100,5,-10,853.533203
44,100,22,-7,854.946899
43,100,18,2,855.653748
43,100,9,7,856.714050
43,100,13,-2,857.774353
44,100,16,1,858.834656
44,100,34,5,860.248352
44,100,32,16,861.308655
44,100,23,7,862.368958
44,100,19,3,863.429260
44,100,10,-6,864.136108
44,100,14,-2,865.549805
44,100,24,8,866.610107
45,100,28,12,868.023804
45,100,23,-7,868.730652
45,100,29,12,870.144348
44,100,32,15,870.851196
44,100,24,19,871.911499
45,100,35,17,873.325195
45,100,36,6,874.032043
44,100,26,8,875.092346
45,100,28,23,876.152649
45,100,38,7,877.212952
44,100,33,14,878.626648
44,100,27,22,879.686951
44,100,39,21,880.747253
44,100,39,21,881.807556
44,100,29,12,882.514404
44,100,34,17,883.928101
44,100,42,24,884.988403
43,100,49,32,886.048706
43,100,42,38,887.109009
43,100,49,33,888.522705
42,100,37,21,889.229553
42,100,36,32,890.289856
42,100,52,38,891.703552
42,100,50,34,892.763855
42,100,32,16,893.470703
42,100,41,24,894.884399
41,100,51,35,895.944702
41,100,44,42,897.005005
42,100,52,39,898.065308
41,100,52,34,899.479004
41,100,43,41,900.185852
41,100,52,52,901.599548
41,100,52,39,902.306396
41,100,52,47,903.720093
40,100,52,46,904.780396
40,100,52,52,905.840698
40,100,52,45,906.901001
40,100,52,52,908.314697
40,100,52,48,909.021545
39,100,52,52,910.081848
39,100,52,52,911.495544
39,100,52,50,912.909241
39,100,52,52,913.969543
38,100,52,52,914.676392
38,100,52,52,916.090088
38,100,52,52,917.503784
38,100,52,52,918.210632
38,100,52,52,919.270935
37,100,52,52,920.684631
36,100,52,52,922.098328
36,100,52,52,922.805176
35,100,52,52,924.218872
35,100,52,52,925.279175
35,100,52,52,926.339478
35,100,52,52,927.399780
35,100,52,52,928.813477
34,100,52,52,929.873779
32,100,52,52,931.287476
32,100,52,52,931.994324
32,100,52,52,933.408020
33,100,52,52,934.468323
31,100,52,52,935.528625
31,100,52,52,936.942322
31,100,52,52,938.002625
31,100,52,52,939.062927
29,100,52,52,940.476624
27,100,52,52,941.536926
27,100,52,52,942.950623
27,100,52,52,944.010925
25,100,52,52,944.717773
25,100,52,52,946.131470
25,100,52,52,947.545166
25,100,52,52,948.958862
25,100,52,52,950.019165
25,100,52,52,951.432861
25,100,52,52,952.846558
21,100,52,52,953.906860
20,100,52,52,955.320557
20,100,52,52,956.734253
20,100,52,52,957.794556
20,100,52,52,959.208252
20,100,52,52,960.621948
20,100,52,52,962.035645
18,100,52,52,963.095947
14,100,52,52,964.509644
14,100,52,52,965.923340
14,100,52,52,967.337036
14,100,52,52,968.397339
14,100,52,52,969.811035
14,100,52,52,971.224731
14,100,52,52,972.638428
12,100,52,52,974.052124
9,100,52,52,975.465820
9,100,52,52,976.879517
9,100,52,52,978.293213
9,100,52,52,979.706909
8,100,52,52,981.120605
7,100,52,52,982.534302
7,100,52,52,983.947998
6,100,52,52,985.361694
6,100,52,52,986.421997
6,100,52,52,987.835693
6,100,52,52,989.249390
6,100,52,52,990.663086
6,100,52,52,992.076782
6,100,52,52,993.490479
6,100,52,52,994.904175
6,100,52,52,996.317871
6,100,52,52,997.378174
6,100,52,52,998.791870
6,100,52,52,1000.205566
6,100,52,52,1001.619263
6,100,52,52,1003.032959
6,100,52,52,1004.446655
6,100,52,52,1005.506958
6,100,52,52,1006.920654
5,100,52,52,1008.334351
5,100,52,52,1009.748047
5,100,52,52,1011.161743
5,100,52,52,1012.575439
5,100,52,52,1013.989136
5,100,52,52,1015.402832
6,100,52,52,1016.463135
5,100,52,52,1017.876831
5,100,52,52,1019.290527
5,100,52,52,1020.704224
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
0,0,0,0,0.000000
