反射光センサー, ジャイロセンサ角速度,P,D,走行距離　,,,
35,5,4,0,744.674255,,,
35,8,4,0,745.381104,,,
35,8,4,0,746.087952,,,
33,7,2,-20,747.148254,,,
33,9,2,0,747.855103,,,
33,8,2,0,748.561951,,,
33,7,2,0,749.622253,,,
33,9,2,0,750.329102,,,
33,7,2,0,751.03595,,,
33,12,2,0,751.742798,,,
32,12,1,-10,752.449646,,,
32,7,1,0,753.509949,,,
32,6,1,0,754.216797,,,
32,6,1,0,754.923645,,,
31,2,0,-10,755.630493,,,
31,5,0,0,756.337341,,,
31,6,0,0,757.397644,,,
31,6,0,0,758.104492,,,
31,5,0,0,758.81134,,,
30,5,0,-10,759.518188,,,
30,7,0,0,760.225037,,,
29,9,0,0,761.285339,,,
29,7,0,0,761.992188,,,
29,10,0,0,762.699036,,,
29,5,0,0,763.759338,,,
29,8,0,0,764.466187,,,
28,9,0,-10,765.173035,,,
28,5,0,0,765.879883,,,
28,5,0,0,766.586731,,,
28,8,0,0,767.647034,,,
28,7,0,0,768.353882,,,
27,4,-1,-10,769.06073,,,
27,5,-1,0,769.767578,,,
27,6,-1,0,770.474426,,,
27,8,-1,0,771.534729,,,
26,9,-2,-10,771.888184,,,
26,8,-2,0,773.30188,,,
26,4,-2,0,774.008728,,,
26,6,-2,0,774.715576,,,
25,4,-3,-10,775.422424,,,
25,6,-3,0,776.129272,,,
25,7,-3,0,776.836121,,,
25,6,-3,0,777.542969,,,
25,11,-3,0,778.603271,,,
25,4,-3,0,778.956726,,,
24,4,-4,-10,780.370422,,,
24,3,-4,0,780.723877,,,
24,8,-4,0,781.78418,,,
24,9,-4,0,782.137634,,,
24,10,-4,0,783.197937,,,
24,10,-4,0,783.904785,,,
23,12,-4,-10,784.611633,,,
23,11,-4,0,785.318481,,,
23,10,-4,0,786.02533,,,
23,13,-4,0,787.085632,,,
24,13,-4,10,787.439087,,,
24,17,-4,0,788.49939,,,
24,14,-4,0,789.206238,,,
24,10,-4,0,789.913086,,,
24,4,-4,0,790.619934,,,
24,5,-4,0,791.326782,,,
23,2,-4,-10,792.387085,,,
23,0,-4,0,793.093933,,,
23,3,-4,0,793.800781,,,
22,2,-5,-10,794.861084,,,
22,7,-5,0,795.214539,,,
23,5,-4,10,796.628235,,,
23,9,-4,0,796.628235,,,
23,11,-4,0,798.041931,,,
23,13,-4,0,798.395386,,,
22,16,-5,-10,799.455688,,,
23,14,-4,10,800.162537,,,
23,14,-4,0,800.869385,,,
23,8,-4,0,801.576233,,,
23,6,-4,0,802.636536,,,
23,7,-4,0,802.98999,,,
23,2,-4,0,804.403687,,,
23,4,-4,0,804.757141,,,
23,-2,-4,0,805.817444,,,
22,-5,-5,-10,806.170898,,,
22,0,-5,0,807.231201,,,
22,8,-5,0,807.938049,,,
22,5,-5,0,808.998352,,,
22,8,-5,0,809.351807,,,
22,12,-5,0,810.765503,,,
22,11,-5,0,811.118958,,,
22,14,-5,0,811.825806,,,
22,12,-5,0,812.532654,,,
23,11,-4,10,813.239502,,,
23,12,-4,0,814.299805,,,
23,9,-4,0,815.006653,,,
23,4,-4,0,815.713501,,,
23,0,-4,0,816.773804,,,
23,3,-4,0,817.480652,,,
23,4,-4,0,818.1875,,,
23,3,-4,0,819.247803,,,
24,7,-4,10,819.954651,,,
24,8,-4,0,820.661499,,,
24,6,-4,0,821.368347,,,
24,5,-4,0,822.075195,,,
24,9,-4,0,823.135498,,,
24,9,-4,0,823.842346,,,
24,8,-4,0,824.549194,,,
25,8,-3,10,825.609497,,,
25,5,-3,0,826.316345,,,
25,4,-3,0,827.023193,,,
25,5,-3,0,827.730042,,,
25,3,-3,0,828.43689,,,
25,2,-3,0,829.497192,,,
25,5,-3,0,830.204041,,,
25,3,-3,0,830.910889,,,
25,2,-3,0,831.971191,,,
26,3,-2,10,832.67804,,,
26,7,-2,0,833.384888,,,
26,10,-2,0,834.091736,,,
26,5,-2,0,835.152039,,,
26,8,-2,0,835.505493,,,
26,8,-2,0,836.565796,,,
26,7,-2,0,836.91925,,,
26,11,-2,0,838.332947,,,
27,7,-1,10,838.686401,,,
27,3,-1,0,839.39325,,,
27,9,-1,0,840.100098,,,
27,9,-1,0,840.806946,,,
28,4,0,10,841.867249,,,
28,6,0,0,842.220703,,,
28,7,0,0,843.281006,,,
28,7,0,0,843.987854,,,
29,8,0,10,844.694702,,,
29,12,0,0,845.40155,,,
29,9,0,0,846.108398,,,
29,15,0,0,846.815247,,,
30,15,0,0,847.522095,,,
30,15,0,0,848.228943,,,
30,12,0,0,848.935791,,,
30,14,0,0,849.642639,,,
31,13,0,10,850.349487,,,
31,11,0,0,851.056335,,,
32,10,1,10,851.763184,,,
32,10,1,0,852.470032,,,
32,10,1,0,853.530334,,,
32,8,1,0,853.883789,,,
33,11,2,10,854.944092,,,
33,10,2,0,855.297546,,,
33,10,2,0,856.357849,,,
33,14,2,0,856.711304,,,
33,12,2,0,857.771606,,,
33,15,2,0,858.125061,,,
33,13,2,0,859.185364,,,
33,12,2,0,859.538818,,,
34,13,3,10,860.599121,,,
34,11,3,0,861.305969,,,
34,9,3,0,862.012817,,,
34,3,3,0,862.719666,,,
34,6,3,0,863.426514,,,
34,9,3,0,864.133362,,,
35,7,4,10,864.84021,,,
35,4,4,0,865.547058,,,
35,9,4,0,866.253906,,,
35,11,4,0,866.960754,,,
35,13,4,0,867.667603,,,
35,14,4,0,868.374451,,,
36,12,4,10,869.081299,,,
36,21,4,0,869.788147,,,
36,18,4,0,870.494995,,,
36,14,4,0,871.201843,,,
36,15,4,0,872.262146,,,
37,12,5,10,872.615601,,,
37,12,5,0,873.675903,,,
37,6,5,0,874.029358,,,
37,4,5,0,875.089661,,,
37,3,5,0,875.443115,,,
37,7,5,0,876.503418,,,
37,5,5,0,877.210266,,,
37,4,5,0,877.917114,,,
38,6,6,10,878.623962,,,
38,5,6,0,879.684265,,,
38,10,6,0,880.03772,,,
38,5,6,0,881.098022,,,
38,8,6,0,881.451477,,,
38,9,6,0,882.865173,,,
38,9,6,0,883.218628,,,
38,10,6,0,884.278931,,,
38,6,6,0,884.632385,,,
38,5,6,0,885.692688,,,
38,2,6,0,886.752991,,,
38,2,6,0,887.459839,,,
38,5,6,0,888.166687,,,
38,2,6,0,888.873535,,,
39,0,7,10,889.580383,,,
39,3,7,0,890.640686,,,
38,4,6,-10,891.347534,,,
38,3,6,0,892.054382,,,
38,5,6,0,892.76123,,,
38,8,6,0,893.468079,,,
38,13,6,0,894.528381,,,
38,11,6,0,895.235229,,,
38,14,6,0,895.942078,,,
38,11,6,0,896.648926,,,
38,11,6,0,897.355774,,,
38,9,6,0,898.416077,,,
38,-4,6,0,899.122925,,,
38,4,6,0,899.829773,,,
38,7,6,0,900.890076,,,
38,7,6,0,901.596924,,,
37,2,5,-10,902.303772,,,
37,3,5,0,903.01062,,,
37,6,5,0,903.717468,,,
37,7,5,0,904.777771,,,
37,10,5,0,905.484619,,,
37,11,5,0,906.191467,,,
37,10,5,0,907.25177,,,
37,14,5,0,907.958618,,,
37,12,5,0,908.665466,,,
37,7,5,0,909.372314,,,
37,7,5,0,910.079163,,,
37,12,5,0,911.139465,,,
36,9,4,-10,911.846313,,,
36,8,4,0,912.553162,,,
36,8,4,0,913.26001,,,
36,0,4,0,913.966858,,,
36,8,4,0,915.027161,,,
36,5,4,0,915.734009,,,
36,2,4,0,916.794312,,,
35,0,4,-10,917.50116,,,
35,5,4,0,918.561462,,,
35,9,4,0,918.914917,,,
35,6,4,0,920.328613,,,
35,12,4,0,921.035461,,,
35,9,4,0,921.74231,,,
34,9,3,-10,922.449158,,,
34,12,3,0,923.156006,,,
35,13,4,10,924.216309,,,
35,13,4,0,924.923157,,,
35,9,4,0,925.630005,,,
35,11,4,0,926.690308,,,
35,7,4,0,927.75061,,,
35,-1,4,0,928.104065,,,
35,2,4,0,929.517761,,,
34,-2,3,-10,930.224609,,,
32,-5,1,-20,930.931458,,,
31,0,0,-10,931.99176,,,
32,2,1,10,932.698608,,,
30,0,0,-20,933.758911,,,
30,1,0,0,934.465759,,,
30,3,0,0,935.526062,,,
30,6,0,0,936.23291,,,
31,10,0,10,937.293213,,,
30,9,0,-10,938.000061,,,
30,6,0,0,938.706909,,,
30,7,0,0,939.767212,,,
29,8,0,0,940.47406,,,
29,6,0,0,941.534363,,,
29,3,0,0,942.594666,,,
29,4,0,0,943.301514,,,
28,1,0,-10,944.008362,,,
29,0,0,10,945.068665,,,
28,-1,0,-10,946.128967,,,
28,-8,0,0,946.482422,,,
28,1,0,0,947.542725,,,
28,0,0,0,948.603027,,,
28,-2,0,0,949.309875,,,
28,2,0,0,950.016724,,,
28,4,0,0,950.723572,,,
28,7,0,0,952.137268,,,
27,12,-1,-10,952.844116,,,
27,8,-1,0,953.550964,,,
27,5,-1,0,954.611267,,,
27,11,-1,0,955.318115,,,
26,10,-2,-10,956.378418,,,
26,7,-2,0,957.085266,,,
26,4,-2,0,957.792114,,,
27,5,-1,10,958.852417,,,
26,-3,-2,-10,959.559265,,,
26,0,-2,0,960.619568,,,
25,1,-3,-10,961.326416,,,
25,2,-3,0,962.033264,,,
25,2,-3,0,963.093567,,,
25,2,-3,0,963.800415,,,
24,1,-4,-10,964.860718,,,
24,2,-4,0,965.567566,,,
24,12,-4,0,966.274414,,,
23,12,-4,-10,967.334717,,,
23,11,-4,0,968.041565,,,
23,13,-4,0,969.101868,,,
23,10,-4,0,969.455322,,,
23,5,-4,0,970.515625,,,
23,3,-4,0,971.222473,,,
23,5,-4,0,971.929321,,,
23,5,-4,0,972.989624,,,
23,8,-4,0,973.343079,,,
23,8,-4,0,974.756775,,,
23,4,-4,0,975.463623,,,
23,6,-4,0,976.170471,,,
23,11,-4,0,976.877319,,,
23,14,-4,0,977.584167,,,
23,13,-4,0,978.64447,,,
23,16,-4,0,978.997925,,,
22,11,-5,-10,980.058228,,,
23,11,-4,10,980.765076,,,
22,10,-5,-10,981.471924,,,
22,5,-5,0,982.178772,,,
22,5,-5,0,982.88562,,,
22,5,-5,0,983.945923,,,
22,9,-5,0,984.299377,,,
22,7,-5,0,985.35968,,,
23,8,-4,10,986.419983,,,
23,11,-4,0,986.773438,,,
23,15,-4,0,987.83374,,,
22,15,-5,-10,988.187195,,,
23,16,-4,10,989.600891,,,
22,16,-5,-10,989.600891,,,
22,12,-5,0,991.014587,,,
22,16,-5,0,991.368042,,,
22,11,-5,0,992.428345,,,
23,13,-4,10,992.781799,,,
22,8,-5,-10,993.842102,,,
22,6,-5,0,994.54895,,,
22,7,-5,0,995.255798,,,
22,0,-5,0,995.962646,,,
23,-1,-4,10,997.022949,,,
22,0,-5,-10,997.376404,,,
22,9,-5,0,998.436707,,,
23,12,-4,10,998.790161,,,
23,12,-4,0,1000.203857,,,
23,14,-4,0,1000.203857,,,
23,14,-4,0,1001.617554,,,
23,19,-4,0,1001.971008,,,
23,18,-4,0,1003.031311,,,
23,13,-4,0,1003.384766,,,
24,12,-4,10,1004.445068,,,
24,10,-4,0,1005.151917,,,
24,7,-4,0,1006.212219,,,
23,-1,-4,-10,1006.565674,,,
23,2,-4,0,1007.625977,,,
23,0,-4,0,1008.332825,,,
24,3,-4,10,1009.393127,,,
23,9,-4,-10,1010.099976,,,
23,6,-4,0,1010.806824,,,
23,9,-4,0,1011.513672,,,
24,8,-4,10,1012.22052,,,
24,8,-4,0,1013.280823,,,
24,10,-4,0,1013.987671,,,
24,10,-4,0,1014.694519,,,
24,11,-4,0,1015.401367,,,
25,7,-3,10,1016.108215,,,
25,8,-3,0,1017.168518,,,
25,2,-3,0,1017.875366,,,
25,2,-3,0,1018.582214,,,
25,0,-3,0,1019.642517,,,
25,2,-3,0,1020.349365,,,
25,6,-3,0,1021.056213,,,
25,2,-3,0,1021.763062,,,
25,7,-3,0,1022.46991,,,
25,7,-3,0,1023.530212,,,
25,9,-3,0,1024.590454,,,
25,11,-3,0,1024.943848,,,
26,12,-2,10,1026.00415,,,
26,12,-2,0,1026.357544,,,
26,10,-2,0,1027.77124,,,
26,8,-2,0,1028.124634,,,
26,5,-2,0,1029.184937,,,
26,5,-2,0,1029.891846,,,
26,0,-2,0,1030.598755,,,
26,0,-2,0,1031.659058,,,
26,-2,-2,0,1032.365967,,,
27,1,-1,10,1033.072876,,,
27,1,-1,0,1034.133179,,,
27,2,-1,0,1034.840088,,,
28,11,0,10,1035.546997,,,
28,11,0,0,1036.253906,,,
28,14,0,0,1036.960815,,,
28,7,0,0,1038.021118,,,
28,9,0,0,1038.728027,,,
28,13,0,0,1039.434937,,,
28,13,0,0,1040.141846,,,
28,17,0,0,1040.848755,,,
28,7,0,0,1041.909058,,,
29,3,0,10,1042.96936,,,
29,4,0,0,1043.322754,,,
29,5,0,0,1044.383057,,,
29,7,0,0,1045.089966,,,
29,5,0,0,1046.150269,,,
29,11,0,0,1046.503662,,,
31,9,0,10,1047.563965,,,
32,14,1,10,1048.270874,,,
32,9,1,0,1048.977783,,,
31,8,0,-10,1050.038086,,,
32,11,1,10,1050.391479,,,
32,10,1,0,1051.451782,,,
32,10,1,0,1052.158691,,,
32,9,1,0,1052.865601,,,
32,10,1,0,1053.925903,,,
32,7,1,0,1054.986206,,,
33,2,2,10,1055.693115,,,
33,2,2,0,1056.400024,,,
33,7,2,0,1057.106934,,,
33,8,2,0,1058.167236,,,
33,5,2,0,1058.874146,,,
33,5,2,0,1059.581055,,,
33,7,2,0,1060.641357,,,
33,11,2,0,1061.348267,,,
34,10,3,10,1062.408569,,,
34,12,3,0,1063.115479,,,
34,7,3,0,1063.822388,,,
35,7,4,10,1064.88269,,,
35,-2,4,0,1065.236084,,,
35,0,4,0,1066.64978,,,
34,-3,3,-10,1067.356689,,,
35,0,4,10,1068.063599,,,
35,1,4,0,1069.123901,,,
35,0,4,0,1069.830811,,,
35,6,4,0,1070.891113,,,
35,4,4,0,1071.598022,,,
35,7,4,0,1072.304932,,,
35,9,4,0,1073.365234,,,
35,9,4,0,1074.072144,,,
36,8,4,10,1075.132446,,,
36,6,4,0,1075.839355,,,
36,6,4,0,1076.546265,,,
36,2,4,0,1077.606567,,,
37,3,5,10,1078.313477,,,
37,2,5,0,1079.373779,,,
37,2,5,0,1080.080688,,,
37,0,5,0,1080.787598,,,
37,1,5,0,1081.8479,,,
37,1,5,0,1082.55481,,,
37,2,5,0,1083.615112,,,
37,6,5,0,1084.322021,,,
37,5,5,0,1085.028931,,,
38,5,6,10,1086.442627,,,
37,6,5,-10,1086.796021,,,
37,6,5,0,1087.856323,,,
37,4,5,0,1088.563232,,,
37,5,5,0,1089.270142,,,
37,2,5,0,1090.330444,,,
37,-2,5,0,1091.037354,,,
37,-2,5,0,1092.097656,,,
37,-1,5,0,1092.804565,,,
36,-3,4,-10,1093.864868,,,
36,-5,4,0,1094.571777,,,
36,-2,4,0,1095.278687,,,
37,0,5,10,1095.985596,,,
37,0,5,0,1097.045898,,,
37,5,5,0,1097.752808,,,
37,3,5,0,1098.459717,,,
37,11,5,0,1099.166626,,,
37,18,5,0,1099.873535,,,
36,20,4,-10,1100.226929,,,
36,27,4,0,1100.933838,,,
36,29,4,0,1101.994141,,,
36,33,4,0,1101.994141,,,
36,31,4,0,1103.054443,,,
37,33,5,10,1103.761353,,,
37,33,5,0,1104.114746,,,
37,30,5,0,1104.821655,,,
37,24,5,0,1105.175049,,,
37,27,5,0,1105.881958,,,
37,28,5,0,1106.235352,,,
36,24,4,-10,1107.295654,,,
36,24,4,0,1107.649048,,,
36,24,4,0,1108.355957,,,
36,26,4,0,1108.709351,,,
36,31,4,0,1109.41626,,,
35,28,4,-10,1110.123169,,,
35,29,4,0,1110.476562,,,
35,29,4,0,1111.183472,,,
35,25,4,0,1111.890381,,,
35,28,4,0,1112.59729,,,
35,26,4,0,1113.304199,,,
33,23,2,-20,1113.657593,,,
32,22,1,-10,1114.364502,,,
32,21,1,0,1115.071411,,,
32,20,1,0,1115.424805,,,
32,19,1,0,1116.485107,,,
32,15,1,0,1117.192017,,,
30,11,0,-20,1117.898926,,,
31,16,0,10,1118.959229,,,
31,16,0,0,1119.666138,,,
31,12,0,0,1120.373047,,,
31,11,0,0,1121.079956,,,
30,8,0,-10,1122.140259,,,
26,7,-2,-30,1122.847168,,,
26,8,-2,0,1123.554077,,,
26,7,-2,0,1124.61438,,,
26,3,-2,0,1125.321289,,,
26,0,-2,0,1126.028198,,,
26,1,-2,0,1127.088501,,,
26,0,-2,0,1127.79541,,,
23,0,-4,-30,1128.855713,,,
23,-2,-4,0,1129.562622,,,
23,-6,-4,0,1130.976318,,,
23,-6,-4,0,1131.683228,,,
23,-5,-4,0,1132.390137,,,
23,-11,-4,0,1133.450439,,,
23,-8,-4,0,1134.510742,,,
22,-7,-5,-10,1135.571045,,,
19,-5,-8,-30,1136.277954,,,
19,-3,-8,0,1137.338257,,,
17,-3,-9,-20,1138.39856,,,
17,5,-9,0,1139.105469,,,
17,6,-9,0,1140.519165,,,
17,6,-9,0,1141.226074,,,
16,-5,-10,-10,1142.286377,,,
16,-2,-10,0,1143.34668,,,
15,-4,-11,-10,1144.053589,,,
15,-3,-11,0,1145.113892,,,
15,-6,-11,0,1146.527588,,,
15,-13,-11,0,1147.234497,,,
16,-15,-10,10,1148.2948,,,
15,-13,-11,-10,1149.708496,,,
15,-12,-11,0,1150.415405,,,
15,-10,-11,0,1151.475708,,,
15,-12,-11,0,1152.889404,,,
15,-13,-11,0,1153.242798,,,
15,-11,-11,0,1154.656494,,,
15,-3,-11,0,1155.363403,,,
15,1,-11,0,1156.423706,,,
15,2,-11,0,1157.484009,,,
15,2,-11,0,1158.544312,,,
15,1,-11,0,1159.251221,,,
15,1,-11,0,1160.311523,,,
15,6,-11,0,1161.371826,,,
15,-1,-11,0,1162.078735,,,
16,-1,-10,10,1163.492432,,,
16,-3,-10,0,1164.199341,,,
16,-1,-10,0,1165.259644,,,
16,0,-10,0,1165.966553,,,
16,-8,-10,0,1167.026855,,,
16,-3,-10,0,1167.733765,,,
16,0,-10,0,1169.147461,,,
16,13,-10,0,1169.85437,,,
16,5,-10,0,1170.561279,,,
17,9,-9,10,1171.268188,,,
17,7,-9,0,1172.328491,,,
17,10,-9,0,1173.388794,,,
17,11,-9,0,1174.449097,,,
18,5,-8,10,1175.156006,,,
19,3,-8,10,1175.862915,,,
19,5,-8,0,1176.923218,,,
19,11,-8,0,1177.630127,,,
19,13,-8,0,1179.043823,,,
19,9,-8,0,1179.397217,,,
19,10,-8,0,1180.104126,,,
19,11,-8,0,1181.164429,,,
21,11,-6,20,1181.871338,,,
22,12,-5,10,1182.931641,,,
22,8,-5,0,1183.63855,,,
22,6,-5,0,1184.698853,,,
22,10,-5,0,1185.052246,,,
22,13,-5,0,1186.112549,,,
23,13,-4,10,1186.819458,,,
25,10,-3,20,1187.879761,,,
25,7,-3,0,1188.58667,,,
25,8,-3,0,1189.293579,,,
25,17,-3,0,1190.353882,,,
25,14,-3,0,1191.060791,,,
28,15,0,30,1191.7677,,,
28,12,0,0,1192.828003,,,
28,16,0,0,1193.534912,,,
28,21,0,0,1194.241821,,,
29,15,0,10,1195.302124,,,
29,14,0,0,1196.009033,,,
29,11,0,0,1196.715942,,,
31,10,0,10,1197.776245,,,
31,11,0,0,1198.129639,,,
31,9,0,0,1199.189941,,,
31,11,0,0,1199.896851,,,
31,12,0,0,1200.60376,,,
31,13,0,0,1201.664062,,,
31,9,0,0,1202.370972,,,
34,10,3,30,1203.077881,,,
35,11,4,10,1204.138184,,,
35,15,4,0,1204.845093,,,
35,15,4,0,1205.905396,,,
35,10,4,0,1206.965698,,,
35,14,4,0,1207.319092,,,
35,10,4,0,1208.379395,,,
35,16,4,0,1209.086304,,,
35,11,4,0,1209.793213,,,
35,10,4,0,1210.853516,,,
37,8,5,20,1211.560425,,,
38,12,6,10,1212.620728,,,
38,12,6,0,1213.327637,,,
38,5,6,0,1214.387939,,,
38,8,6,0,1215.448242,,,
39,8,7,10,1215.801636,,,
39,7,7,0,1217.215332,,,
39,8,7,0,1217.922241,,,
39,9,7,0,1218.62915,,,
38,7,6,-10,1220.042847,,,
40,8,8,20,1220.39624,,,
40,12,8,0,1221.456543,,,
41,9,8,10,1222.516846,,,
41,4,8,0,1223.223755,,,
41,11,8,0,1224.284058,,,
40,6,8,-10,1224.990967,,,
40,2,8,0,1226.05127,,,
40,3,8,0,1227.111572,,,
40,-2,8,0,1227.818481,,,
41,-2,8,10,1228.878784,,,
41,2,8,0,1229.939087,,,
40,1,8,-10,1230.99939,,,
40,-1,8,0,1231.706299,,,
40,-10,8,0,1232.766602,,,
40,4,8,0,1233.826904,,,
40,7,8,0,1234.533813,,,
40,2,8,0,1235.94751,,,
40,5,8,0,1236.300903,,,
40,5,8,0,1237.7146,,,
40,-1,8,0,1238.421509,,,
39,4,7,-10,1239.481812,,,
39,3,7,0,1240.188721,,,
39,-7,7,0,1241.249023,,,
39,0,7,0,1242.66272,,,
39,2,7,0,1243.369629,,,
39,4,7,0,1244.429932,,,
38,-4,6,-10,1245.136841,,,
38,-4,6,0,1246.197144,,,
38,-2,6,0,1247.257446,,,
38,7,6,0,1248.317749,,,
37,4,5,-10,1249.378052,,,
36,-1,4,-10,1249.731445,,,
36,0,4,0,1251.145142,,,
36,3,4,0,1252.205444,,,
36,8,4,0,1252.912354,,,
36,-2,4,0,1253.972656,,,
36,-6,4,0,1254.679565,,,
36,-4,4,0,1256.093262,,,
35,5,4,-10,1256.446655,,,
35,2,4,0,1257.860352,,,
35,-1,4,0,1258.567261,,,
35,-2,4,0,1259.627563,,,
35,-4,4,0,1260.687866,,,
35,11,4,0,1261.394775,,,
34,8,3,-10,1262.455078,,,
34,4,3,0,1263.161987,,,
34,5,3,0,1264.22229,,,
34,5,3,0,1265.282593,,,
34,8,3,0,1265.989502,,,
34,7,3,0,1267.049805,,,
32,5,1,-20,1267.756714,,,
32,4,1,0,1268.463623,,,
32,2,1,0,1269.523926,,,
32,6,1,0,1270.584229,,,
32,5,1,0,1271.291138,,,
31,2,0,-10,1272.35144,,,
31,5,0,0,1273.411743,,,
31,7,0,0,1274.118652,,,
30,5,0,-10,1274.825562,,,
31,8,0,10,1275.885864,,,
31,1,0,0,1276.592773,,,
30,7,0,-10,1277.299683,,,
30,9,0,0,1278.359985,,,
30,9,0,0,1278.713379,,,
30,13,0,0,1280.127075,,,
30,13,0,0,1280.833984,,,
29,16,0,0,1281.540894,,,
29,16,0,0,1282.247803,,,
29,14,0,0,1282.954712,,,
29,10,0,0,1284.015015,,,
29,9,0,0,1284.721924,,,
28,13,0,-10,1285.782227,,,
28,9,0,0,1286.13562,,,
28,10,0,0,1287.195923,,,
28,6,0,0,1288.256226,,,
28,6,0,0,1288.963135,,,
28,9,0,0,1289.670044,,,
28,10,0,0,1290.376953,,,
28,13,0,0,1291.083862,,,
28,13,0,0,1292.144165,,,
28,17,0,0,1292.851074,,,
28,18,0,0,1293.557983,,,
28,17,0,0,1294.618286,,,
28,13,0,0,1295.325195,,,
28,17,0,0,1296.032104,,,
28,16,0,0,1296.739014,,,
29,20,0,10,1297.445923,,,
29,14,0,0,1298.506226,,,
29,9,0,0,1298.859619,,,
29,9,0,0,1299.919922,,,
28,4,0,-10,1300.980225,,,
28,6,0,0,1301.687134,,,
28,3,0,0,1302.394043,,,
28,9,0,0,1303.100952,,,
28,9,0,0,1304.161255,,,
28,11,0,0,1304.868164,,,
29,11,0,10,1305.575073,,,
28,12,0,-10,1306.635376,,,
28,15,0,0,1307.342285,,,
28,18,0,0,1308.402588,,,
28,18,0,0,1308.755981,,,
28,16,0,0,1309.816284,,,
28,12,0,0,1310.523193,,,
28,14,0,0,1311.230103,,,
28,3,0,0,1312.643799,,,
28,3,0,0,1313.350708,,,
28,0,0,0,1314.057617,,,
28,-4,0,0,1315.11792,,,
28,0,0,0,1315.824829,,,
28,1,0,0,1316.885132,,,
27,4,-1,-10,1317.592041,,,
27,2,-1,0,1318.29895,,,
27,10,-1,0,1319.359253,,,
27,10,-1,0,1320.066162,,,
28,14,0,10,1321.126465,,,
27,9,-1,-10,1322.186768,,,
28,12,0,10,1322.893677,,,
28,7,0,0,1323.600586,,,
27,8,-1,-10,1324.660889,,,
27,7,-1,0,1325.721191,,,
27,-2,-1,0,1326.428101,,,
27,-1,-1,0,1327.488403,,,
27,-3,-1,0,1328.195312,,,
26,-1,-2,-10,1328.902222,,,
26,-1,-2,0,1330.315918,,,
26,-1,-2,0,1331.022827,,,
27,1,-1,10,1331.729736,,,
26,0,-2,-10,1332.790039,,,
26,1,-2,0,1333.496948,,,
26,2,-2,0,1334.557251,,,
26,5,-2,0,1335.617554,,,
26,5,-2,0,1335.970947,,,
26,7,-2,0,1337.03125,,,
25,5,-3,-10,1337.738159,,,
25,4,-3,0,1338.798462,,,
25,4,-3,0,1339.505371,,,
25,7,-3,0,1340.565674,,,
25,4,-3,0,1341.272583,,,
25,2,-3,0,1342.332886,,,
25,5,-3,0,1343.039795,,,
24,1,-4,-10,1343.746704,,,
24,2,-4,0,1345.1604,,,
24,9,-4,0,1345.513794,,,
24,9,-4,0,1346.574097,,,
24,8,-4,0,1347.281006,,,
24,9,-4,0,1348.341309,,,
24,10,-4,0,1349.048218,,,
23,3,-4,-10,1350.108521,,,
23,8,-4,0,1350.81543,,,
23,5,-4,0,1351.522339,,,
23,5,-4,0,1352.229248,,,
24,8,-4,10,1352.936157,,,
24,7,-4,0,1353.99646,,,
24,3,-4,0,1354.703369,,,
24,3,-4,0,1355.410278,,,
24,10,-4,0,1356.470581,,,
24,9,-4,0,1357.17749,,,
25,11,-3,10,1357.884399,,,
25,12,-3,0,1358.591309,,,
25,9,-3,0,1359.298218,,,
25,12,-3,0,1360.358521,,,
25,14,-3,0,1361.06543,,,
25,13,-3,0,1361.772339,,,
25,12,-3,0,1362.832642,,,
25,13,-3,0,1363.186035,,,
25,13,-3,0,1364.246338,,,
26,9,-2,10,1364.953247,,,
26,11,-2,0,1365.660156,,,
26,8,-2,0,1366.720459,,,
26,10,-2,0,1367.073853,,,
26,8,-2,0,1368.134155,,,
26,5,-2,0,1368.841064,,,
26,8,-2,0,1369.547974,,,
26,10,-2,0,1370.254883,,,
26,16,-2,0,1370.961792,,,
27,11,-1,10,1372.022095,,,
27,11,-1,0,1372.729004,,,
28,15,0,10,1373.435913,,,
28,13,0,0,1374.142822,,,
28,14,0,0,1374.849731,,,
27,10,-1,-10,1375.556641,,,
27,11,-1,0,1376.26355,,,
28,13,0,10,1377.323853,,,
28,11,0,0,1378.030762,,,
28,10,0,0,1378.737671,,,
28,7,0,0,1379.44458,,,
28,10,0,0,1380.151489,,,
28,11,0,0,1380.858398,,,
28,15,0,0,1381.565308,,,
28,11,0,0,1382.62561,,,
28,12,0,0,1383.33252,,,
29,14,0,10,1384.039429,,,
29,10,0,0,1384.746338,,,
29,12,0,0,1385.453247,,,
30,10,0,0,1386.160156,,,
30,10,0,0,1386.867065,,,
30,12,0,0,1387.927368,,,
31,10,0,10,1388.280762,,,
31,7,0,0,1389.694458,,,
31,4,0,0,1390.047852,,,
31,6,0,0,1391.108154,,,
32,4,1,10,1391.815063,,,
33,10,2,10,1392.521973,,,
33,10,2,0,1393.582275,,,
33,6,2,0,1393.935669,,,
33,6,2,0,1394.995972,,,
33,3,2,0,1395.702881,,,
33,7,2,0,1396.763184,,,
33,7,2,0,1397.116577,,,
33,8,2,0,1398.17688,,,
33,7,2,0,1399.237183,,,
33,8,2,0,1399.590576,,,
33,9,2,0,1400.650879,,,
33,10,2,0,1401.357788,,,
33,7,2,0,1402.064697,,,
34,8,3,10,1402.771606,,,
36,13,4,20,1403.831909,,,
36,11,4,0,1404.892212,,,
36,10,4,0,1405.245605,,,
36,9,4,0,1406.305908,,,
